C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_57_805.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_57_805.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_57_805.jpg,-0.02573968,1,0,16.45685
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_57_906.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_57_906.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_57_906.jpg,0,1,0,17.43401
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_58_010.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_58_010.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_58_010.jpg,0,1,0,18.50001
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_58_115.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_58_115.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_58_115.jpg,-0.2843037,1,0,19.48951
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_58_217.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_58_217.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_58_217.jpg,-0.4309653,1,0,20.37814
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_58_322.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_58_322.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_58_322.jpg,-0.06862021,1,0,21.59746
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_58_426.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_58_426.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_58_426.jpg,0,1,0,22.55245
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_58_530.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_58_530.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_58_530.jpg,-0.2848011,1,0,23.52426
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_58_631.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_58_631.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_58_631.jpg,-0.4087332,1,0,24.36479
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_58_734.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_58_734.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_58_734.jpg,-0.1017081,1,0,25.33305
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_58_837.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_58_837.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_58_837.jpg,0,1,0,26.26903
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_58_939.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_58_939.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_58_939.jpg,0,1,0,27.21056
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_59_041.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_59_041.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_59_041.jpg,0,1,0,28.33071
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_59_143.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_59_143.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_59_143.jpg,-0.084042,1,0,29.25255
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_59_245.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_59_245.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_59_245.jpg,-0.3370973,1,0,30.08486
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_59_348.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_59_348.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_59_348.jpg,-0.03175317,1,0,30.19006
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_59_450.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_59_450.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_59_450.jpg,0,1,0,30.19025
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_59_555.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_59_555.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_59_555.jpg,-0.2942892,1,0,30.17298
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_59_659.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_59_659.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_59_659.jpg,-0.3850758,1,0,30.17356
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_59_763.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_59_763.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_59_763.jpg,-0.02177556,1,0,30.18851
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_59_864.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_59_864.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_59_864.jpg,0,1,0,30.1897
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_51_59_968.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_51_59_968.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_51_59_968.jpg,0,1,0,30.18951
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_00_071.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_00_071.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_00_071.jpg,0,1,0,30.1903
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_00_173.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_00_173.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_00_173.jpg,0,1,0,30.19017
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_00_275.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_00_275.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_00_275.jpg,-0.0696249,1,0,30.18916
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_00_378.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_00_378.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_00_378.jpg,-0.3321798,1,0,30.16524
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_00_482.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_00_482.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_00_482.jpg,0,1,0,30.18878
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_00_588.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_00_588.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_00_588.jpg,0,1,0,30.19007
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_00_689.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_00_689.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_00_689.jpg,0,1,0,30.19029
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_00_793.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_00_793.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_00_793.jpg,-0.0686571,1,0,30.18945
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_00_892.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_00_892.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_00_892.jpg,-0.3645943,1,0,30.16113
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_00_993.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_00_993.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_00_993.jpg,-0.09975576,1,0,30.19155
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_01_095.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_01_095.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_01_095.jpg,0,1,0,30.1897
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_01_199.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_01_199.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_01_199.jpg,0,1,0,30.19025
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_01_305.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_01_305.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_01_305.jpg,0,1,0,30.19027
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_01_407.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_01_407.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_01_407.jpg,-0.2830701,1,0,30.17139
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_01_511.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_01_511.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_01_511.jpg,-0.241935,1,0,30.18703
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_01_617.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_01_617.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_01_617.jpg,0,1,0,30.18792
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_01_722.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_01_722.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_01_722.jpg,0,1,0,30.19016
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_01_822.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_01_822.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_01_822.jpg,0,1,0,30.19031
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_01_924.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_01_924.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_01_924.jpg,0,1,0,30.19032
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_02_025.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_02_025.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_02_025.jpg,0,1,0,30.19027
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_02_127.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_02_127.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_02_127.jpg,0,1,0,30.19031
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_02_229.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_02_229.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_02_229.jpg,-0.0334458,1,0,30.19004
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_02_335.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_02_335.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_02_335.jpg,-0.2897673,1,0,30.16981
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_02_438.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_02_438.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_02_438.jpg,0,1,0,30.18908
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_02_541.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_02_541.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_02_541.jpg,0,1,0,30.19013
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_02_643.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_02_643.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_02_643.jpg,0,1,0,30.18964
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_02_748.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_02_748.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_02_748.jpg,-0.1379253,1,0,30.18576
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_02_853.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_02_853.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_02_853.jpg,-0.2334489,1,0,30.18342
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_02_957.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_02_957.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_02_957.jpg,0,1,0,30.1886
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_03_062.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_03_062.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_03_062.jpg,0,1,0,30.19017
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_03_166.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_03_166.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_03_166.jpg,0,1,0,30.19028
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_03_275.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_03_275.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_03_275.jpg,0,1,0,30.19031
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_03_377.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_03_377.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_03_377.jpg,-0.1042158,1,0,30.18719
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_03_477.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_03_477.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_03_477.jpg,-0.2209443,1,0,30.18299
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_03_578.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_03_578.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_03_578.jpg,0,1,0,30.18881
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_03_682.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_03_682.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_03_682.jpg,0,1,0,30.19021
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_03_786.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_03_786.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_03_786.jpg,0,1,0,30.1903
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_03_887.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_03_887.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_03_887.jpg,0,1,0,30.19031
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_03_987.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_03_987.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_03_987.jpg,0,1,0,30.1903
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_04_090.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_04_090.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_04_090.jpg,-0.2952021,1,0,30.169
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_04_191.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_04_191.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_04_191.jpg,-0.028263,1,0,30.19026
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_04_292.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_04_292.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_04_292.jpg,0,1,0,30.1902
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_04_395.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_04_395.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_04_395.jpg,0,1,0,30.19031
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_04_498.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_04_498.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_04_498.jpg,0,1,0,30.1903
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_04_604.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_04_604.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_04_604.jpg,-0.3164601,1,0,30.16664
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_04_704.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_04_704.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_04_704.jpg,-0.5781273,1,0,30.1346
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_04_808.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_04_808.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_04_808.jpg,-0.2802192,1,0,30.19301
C:\Users\ayush\Machine Learning\models\data\IMG\center_2020_01_29_17_52_04_911.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\left_2020_01_29_17_52_04_911.jpg, C:\Users\ayush\Machine Learning\models\data\IMG\right_2020_01_29_17_52_04_911.jpg,0,1,0,30.18587
